decimalLongitude,decimalLatitude,institutionCode,catalogNumber,geodeticDatum,coordinateUncertaintyInMeters,minimumElevationInMeters,occid,recordID
-132.05,52.75,BRY,BRY-L-0002710,unknown,,765,1078217,urn:uuid:f9de27a2-64b8-4ded-9084-67afc79d9af8
-132.05,52.75,CMN,CANL 29397,unknown,,940,458711,urn:uuid:c604657a-63e9-4e9e-b62a-eb021615e44d
-78.9167,52.75,CMN,CANL 10003290,unknown,,,456313,urn:uuid:413d0791-e4d0-4499-a5f9-63278d2f040e
-78.9167,52.75,CMN,CANL 10003288,unknown,,,456311,urn:uuid:4147c117-4d86-4025-85d5-53854dff5e27
-132.05,52.75,CMN,CANL 74061,unknown,,910,469587,urn:uuid:05909410-77df-4140-847a-b580e7a6006e
-132.05,52.75,CMN,CANL 29555,unknown,,910,458822,urn:uuid:f15e1ff1-7117-4445-8492-9adf0271accd
-132.05,52.75,LD,1043855,unknown,,,3929597,urn:uuid:0fcc0c5c-4bef-4392-b061-4b6795943bae
-74.8,52.766667,QFA,QFA0306524,unknown,,549,2659419,urn:uuid:d7e95da0-fa5c-42f8-a2d9-74588f7fa20b
9.16992,52.77034,LD,1061263,unknown,,,3934533,urn:uuid:896d38fe-8b55-4c34-bdbb-fc3e50406ec2
7.5167,52.7833,B,179037,unknown,,,5193773,urn:uuid:130129fb-a2dd-49c3-aec1-15325d119d49
173.116667,52.783333,WIS,WIS-L-0044678,unknown,,18,1100342,urn:uuid:6a2ac257-31fd-4a14-9d6c-3e1d346fe7bc
-118.133,52.8,CMN,CANL 27112,unknown,,2042,458019,urn:uuid:fa525eaa-2d50-4c69-aa55-712a313bbe91
-118.133,52.8,CMN,CANL 75416,unknown,,2042,470286,urn:uuid:edf58828-3c8f-4aa1-8947-f3eff596719f
172.801667,52.805,WIS,WIS-L-0012088,unknown,,800,1007341,urn:uuid:1ceda44d-58ad-434f-9919-455606ad575f
172.801667,52.805,WIS,WIS-L-0012089,unknown,,244,1007342,urn:uuid:d09f9057-1bca-48a6-b40e-a6ab73425faa
172.801667,52.805,WIS,WIS-L-0012092,unknown,,244,1007343,urn:uuid:7bd17782-fc36-40a5-bc43-66e263bd0175
172.8,52.808333,WIS,WIS-L-0012025,unknown,,488,1007328,urn:uuid:ef3c47cb-9d45-4925-b1b5-85bd035bb272
172.8,52.808333,WIS,WIS-L-0012094,unknown,,488,1007344,urn:uuid:18a81b8a-ad23-4732-99a8-2f859e4a9e52
173.23,52.82,UBC,L42918,unknown,685,91,3096719,urn:uuid:08f2641e-036f-45a2-9f62-456ee44ad31e
173.23,52.82,UBC,L42926,unknown,685,165,3096727,urn:uuid:91b93ee7-d19b-48ce-a7b9-6ae4923f2069
173.22,52.826667,TENN,TENN-L-0001019,WGS84,647,50,1015035,urn:uuid:f7b77028-c86e-4feb-85df-1e7cc3cbe707
173.066667,52.833333,WIS,WIS-L-0044677,unknown,,15,1100341,urn:uuid:9dff1b81-0d66-43b4-bc96-5cab81cb7f3b
-132.0666962,52.8499985,MSC,MSC0049549,unknown,,945,244128,urn:uuid:6a41e10a-ff24-48bd-8790-a1fb424a8298
-117.3,52.85,CMN,CANL 92601,unknown,,1980,475786,urn:uuid:982abb79-3dc5-4119-9710-71981c3c99b6
-117.967,52.85,CMN,CANL 75418,unknown,,2073,470288,urn:uuid:815ab399-f4c2-48e8-91e0-35117f43db80
-132.067,52.85,CMN,CANL 29454,unknown,,940,458745,urn:uuid:cf0e5e7a-507d-49d1-8bfb-dcc139942d61
173.25,52.86,UBC,L44344,unknown,685,122,3098165,urn:uuid:893ebaf2-41bc-47a3-808a-9af13620057f
173.15,52.86,UBC,L42983,unknown,685,91,3096784,urn:uuid:103a8112-62df-4b5b-b6cc-b59a68fb2bfa
173.15,52.86,UBC,L42975,unknown,685,61,3096773,urn:uuid:6935ce6f-b8de-4b6b-af37-9b5b85421a8b
-117.233333,52.883333,DUKE,219304,WGS84,,2000,1072623,urn:uuid:86f72f7f-5e52-40d2-9058-97bf3d4aafd6
173,52.883333,WTU,WTU-L-007521,unknown,,,1255822,urn:uuid:03d6be1c-e3a7-4611-9ee6-ee08f46010a3
173,52.883333,WTU,WTU-L-007522,unknown,,,1255827,urn:uuid:995e321d-3c61-4614-97ec-d71322c9c9e8
172.783333,52.883333,WIS,WIS-L-0044544,unknown,,5,1100575,urn:uuid:543337c3-346e-4efb-8b6f-abad7fa77055
-117.233333,52.883333,SRP,SRP-L-0003522,unknown,,2003,1129756,urn:uuid:c6d6fc92-be2f-4bf4-a05b-55492661197d
-117.233333,52.883333,UNLV,UNLV-L-0000042,unknown,,2000,1819496,urn:uuid:fe43e021-f1ef-451d-ada6-e0120791627c
-117.2333333,52.88333333,CAS,455430,unknown,,2000,2644504,urn:uuid:a7294be9-0694-429b-af1c-27f6c0ed1048
173.13,52.895,WIS,WIS-L-0044655,unknown,,622,1100319,urn:uuid:47dc7f2f-02ce-4bd6-986b-e52cae025db0
172.91,52.9,UBC,L34882,unknown,685,405,3096867,urn:uuid:fac1caf2-228e-4d72-bed3-aa621c598873
172.91,52.9,UBC,L42995,unknown,685,396,3096797,urn:uuid:804b75d1-7d63-490a-a081-9b81d483ebd6
172.91,52.9,UBC,L42882,unknown,685,18,3096684,urn:uuid:bb62ee7e-a52a-41cb-9a6e-9228b2d10a96
172.91,52.9,UBC,L44343,unknown,685,152,3098164,urn:uuid:5654acd6-33cc-4e7e-90f2-8ac1f43fccd4
172.91,52.9,UBC,L43021,unknown,685,152,3096823,urn:uuid:c0148527-3b2c-45b8-9959-bbd00020e3cd
172.466667,52.925,WIS,WIS-L-0017657,unknown,,469,1014253,urn:uuid:857bce6f-0196-4eda-b8ab-79a7b1a197d5
172.466667,52.925,WIS,WIS-L-0017658,unknown,,469,1014254,urn:uuid:6beaa8d6-f25a-4233-a3f8-75af39d07843
-132.067,52.9333,CMN,CANL 110222,unknown,,,449797,urn:uuid:44ca6cff-9df7-49d6-9cb0-1ad9ac73addf
-132.05,52.9333,CMN,CANL 74872,unknown,,588,470200,urn:uuid:5982825b-d5f2-4958-8088-4bb7b17e3dcd
-132.067,52.9333,CMN,CANL 112652,unknown,,,450142,urn:uuid:27325b16-b566-408e-86fe-eb273bae95fc
-132.05,52.93333,MIN,757050,unknown,,,353810,urn:uuid:0ca6b620-7f51-462d-a493-93718a505219
-132.05,52.93333,WIS,WIS-L-0044596,unknown,,588,1100260,urn:uuid:2a25e225-5569-46a9-b296-7b2ef1331b6f
157.9666667,52.975,OSC,167702,unknown,,1100,4422134,urn:uuid:4a127967-6e12-4e29-85f0-55df9f9881ca
-3.999655,52.975955,MIN,866136,WGS84,2084,,404725,urn:uuid:3d98a712-b092-4dd8-a83e-66a340e60bdd
-113.9597222,52.97638889,LD,1043919,unknown,,,3929617,urn:uuid:24998a15-366b-431d-8182-00059ee9c2d4
-168.46485,52.98297,WIS,WIS-L-0017609,unknown,,91,1014205,urn:uuid:bbfc8004-bd61-4d24-81ac-9da57b5b4b4d
-132.067,52.9833,CMN,CANL 30958,unknown,,820,459219,urn:uuid:2ac04379-24b1-4c61-aa26-af7348e6cc39
-132.083,52.9833,CMN,CANL 111273,unknown,,,449970,urn:uuid:6834de4b-6adb-43a1-b406-447899594661
-132.083,53,CMN,CANL 106604,unknown,,670,449550,urn:uuid:953e87d3-7db5-4b70-9546-6bd5ed369b21
-132.0833333,53,LD,1043791,unknown,,,3929577,urn:uuid:432a5100-abef-4534-8dc0-23e19870c75e
-68.766667,53.05,QFA,QFA0306488,unknown,,655,2659395,urn:uuid:17af29b5-3aab-4f18-8618-9b4ce2aa612d
-68.7667,53.05,CMN,CANL 48871,unknown,,640,462933,urn:uuid:0a61cbde-46cf-453d-bf07-92cda0801b94
-132.117,53.0667,CMN,CANL 110818,unknown,,,449860,urn:uuid:947035d1-8967-4b1b-bab9-86964796185d
157.7,53.083333,OSC,OSC-M-051092,unknown,,1100,4810614,urn:uuid:60850a71-405c-420a-bd43-5a28f8c79a41
157.7,53.083333,OSC,OSC-M-051093,unknown,,1100,4810615,urn:uuid:92e59d57-59f1-493b-ba33-29044c563531
157.7,53.083333,OSC,OSC-M-051094,unknown,,1100,4810616,urn:uuid:93f0dc72-11db-44e2-8e2a-7a80496d09a1
157.7,53.083333,OSC,OSC-M-051095,unknown,,1100,4810617,urn:uuid:685bf93e-407a-4126-ac55-ba57c8e1c93d
157.7,53.083333,OSC,OSC-M-051096,unknown,,1100,4810618,urn:uuid:b4fa4219-eaee-4a59-8829-9d290ffa1a69
-121.57,53.1,UBC,L17757,unknown,670,2300,3060532,urn:uuid:871f5597-ec23-4420-8859-5a55df7abe52
-121.57,53.1,UBC,L6438,unknown,670,,3060850,urn:uuid:d09876e2-ffe1-4210-9b86-b878b12cd03d
-121.57,53.1,UBC,L17305,unknown,670,2347,3060854,urn:uuid:4b8151ef-f7d1-468b-b988-eb1c7b0417fe
-121.57,53.1,UBC,L44187,unknown,670,,3098098,urn:uuid:11ab1bda-53b4-414e-af30-fd1fbcb307d3
-121.57,53.1,UBC,L43086,unknown,670,2117,3096954,urn:uuid:1cc29714-1e10-4f2d-b212-3c7dce0eda44
8.21666667,53.13666667,LD,1060943,unknown,,,3934448,urn:uuid:2e2aeb2d-1aed-4b8b-bf78-66f376970244
8.21667,53.13667,GB,GB-0177610,unknown,0,0,3901857,urn:uuid:bd4fb8a6-b0b6-4ef1-ab52-3a3f4d3aee62
8.21667,53.13667,GB,GB-0177629,unknown,0,0,3901876,urn:uuid:44388d34-2202-48b5-a195-ade3a5daec88
8.214674,53.141178,DUKE,342471,WGS84,,,2931242,urn:uuid:b98a184b-290d-401b-8668-9a94ae91adce
10.40944,53.24583,GB,GB-0177608,unknown,0,0,3901855,urn:uuid:5c2d2c60-d805-4a15-9806-b59fccba0352
-132.09,53.26,UBC,L30765,unknown,670,,3060840,urn:uuid:9ac6313b-c4f2-4c4e-9c0b-f79144f1ef76
-132.09,53.26,UBC,L30782,unknown,670,,3060841,urn:uuid:f4bd1ddb-b431-4d93-afd4-02679890e5e7
-132.09,53.26,UBC,L30759,unknown,670,570,3060839,urn:uuid:73de1fbd-2563-40e3-9615-b894c9bd49bd
-132.09,53.26,UBC,L21927,unknown,670,914,3059982,urn:uuid:ac285b5b-a640-49a5-bc14-cc19ca3cd9f3
-132.09,53.26,UBC,L30802,unknown,670,,3060842,urn:uuid:1a0030df-2fdd-47e3-a896-73f9e2d0d8bb
-93.22469444,53.38338889,WIN,L_008392,NAD83,100,,5002628,urn:uuid:51498cae-8515-4475-84c0-d1325fadaf08
-93.22469444,53.38338889,WIN,L_001166,NAD83,100,,4998334,urn:uuid:5673aea2-2739-4d8b-95f9-e1d1475e8c6f
-93.22469444,53.38338889,WIN,L_001168,NAD83,100,,4998336,urn:uuid:66049998-bf52-4c2f-badf-3e3cec4a9bb7
-93.22469444,53.38338889,WIN,L_001171,NAD83,100,,4999389,urn:uuid:02f0a3ea-b0cc-4afe-869d-e3c36df3ee8f
-93.22469444,53.38338889,WIN,L_001172,NAD83,100,,4999390,urn:uuid:7eaa1e45-2c2c-4200-9aa3-28c5e0344746
-93.22469444,53.38338889,WIN,L_001188,NAD83,100,,4999402,urn:uuid:c7853edc-d4fa-4dee-847a-5f9ef03f5d8e
-166.8711,53.451617,WIS,WIS-L-0017831,unknown,,131,1016333,urn:uuid:6caff805-ce8c-489a-9387-abd025e9fc1c
-166.87293,53.46605,WIS,WIS-L-0017828,unknown,,131,1016330,urn:uuid:26065ea8-a742-4056-a46d-d1a45643d04a
-68.916667,53.466667,QFA,QFA0306605,unknown,,579,2659467,urn:uuid:77cd6ada-d4c4-4c15-96cd-64d86962a049
-77.35,53.55,QFA,QFA0303814,unknown,,,2659324,urn:uuid:1982d2d4-4543-4fed-9017-3303760329a8
-77.35,53.55,WIS,WIS-L-0044648,unknown,,,1100312,urn:uuid:c36adeef-acbf-40f8-b0c4-182c80c2e4d8
-132.867,53.5667,CMN,CANL 106606,unknown,,182,449552,urn:uuid:53bf79a1-d19d-4d7a-b5b0-6757b0d59100
-77.672222,53.654167,QFA,QFA0379298,unknown,,165,2659526,urn:uuid:8880abcc-3a66-4761-b9ba-6da071ef6016
-69.75,53.7,QFA,QFA0306606,unknown,,564,2659468,urn:uuid:9a918f7b-a218-406b-ad5d-3c761813a711
157.6333333,53.7,ASU,ASUL034577,unknown,,1060,73148,urn:uuid:5c5add4f-9830-4076-b349-05de5f7e2191
156.3666667,53.7,OSC,167703,unknown,,1060,4422135,urn:uuid:60f34e04-6df8-4b0e-81ec-869011508e67
-166.62,53.7,WIS,WIS-L-0113349,unknown,,,1468251,urn:uuid:35d26767-bef6-49eb-9a14-1be7c80ba949
-70.25,53.75,QFA,QFA0306491,unknown,,671,2659398,urn:uuid:4b34907c-14be-48a7-8ca7-b42cb42503cf
-70.25,53.75,QFA,QFA0306492,unknown,,671,2659399,urn:uuid:d2e71885-323d-4b14-9c5f-b541134d8e83
-78.633333,53.75,QFA,QFA0306609,unknown,,,2659471,urn:uuid:1b49a3c3-b1df-48b0-9b38-0544f01115fc
-70.25,53.75,CMN,CANL 48870,unknown,,640,462932,urn:uuid:77e8a36d-8f1c-44f5-8ac2-e8f74abc917a
-75.1667,53.75,CMN,CANL 48868,unknown,,,462930,urn:uuid:580f88d5-f5b0-4e99-a16f-f7eedbbfa835
-78.833333,53.75,WIS,WIS-L-0017832,unknown,,,1016334,urn:uuid:ae328603-a821-4f7d-95d8-68f403bed867
-121.29,53.78,UBC,L53098,unknown,670,1750,4366931,urn:uuid:27c00de7-56a2-4897-8a23-b718e4f7b21f
-70.7,53.783333,QFA,QFA0306489,unknown,,640,2659396,urn:uuid:2fa450ba-c5cf-4caf-9592-9fdbb3ff4626
-58.4167,53.8167,CMN,CANL 91061,unknown,,914,475438,urn:uuid:c25c537a-d7e2-46a4-b42b-f6c3681c0d90
-69.833333,53.833333,QFA,QFA0306490,unknown,,671,2659397,urn:uuid:5092f1fd-4679-4db3-87a9-bf3767288dbc
-166.508,53.84745,UBC,L49122,NAD27,67,89,3105964,urn:uuid:abd45a0e-4b82-4d62-8bcb-abd6ab71619a
-166.589367,53.849517,WTU,WTU-L-007510,WGS84,3036,,1255778,urn:uuid:5dbc0331-a770-4254-9189-7a1488e5892a
-75.883333,53.85,QFA,QFA0388278,unknown,,,2659531,urn:uuid:313ff074-04ef-4c76-8d95-a8079e32ec59
-66.0667,53.85,CMN,CANL 24073,unknown,,808,457554,urn:uuid:66486708-ff97-4941-ae88-60363d9440a0
-166.482,53.86,UBC,L49090,NAD27,670,179,3105932,urn:uuid:674e312d-3a64-420c-87dc-e1a685eaa0c0
-166.454,53.86,UBC,L49096,NAD27,670,402,3105938,urn:uuid:0b10b22f-c9f2-4e21-9025-27172de4acc2
-166.461,53.86,UBC,L49078,NAD27,670,382,3105920,urn:uuid:76b8d13b-e472-49ce-b5ab-0fe7d7d291b9
-166.448,53.86,UBC,L49160,NAD27,670,359,3106002,urn:uuid:4c40b9cf-9a03-4f2e-9de2-95eb46086b88
-166.454,53.86,UBC,L49142,NAD27,670,187,3105984,urn:uuid:fd139eda-c3fb-436f-8690-ba8191c6c9e4
-166.447,53.86,UBC,L49164,NAD27,670,343,3106006,urn:uuid:f3aafe30-4eac-4c99-95ca-d0ddf4cf790a
-166.444,53.86,UBC,L49141,NAD27,670,267,3105983,urn:uuid:3fb67488-f4a3-4541-b1bc-d838103c2e58
-166.445,53.86,UBC,L49181,NAD27,670,308,3106022,urn:uuid:a39be905-4f84-4090-8511-393e58701a72
-166.454,53.86,UBC,L49144,NAD27,670,207,3105986,urn:uuid:c4fe1584-1683-4d83-971e-f7a33d8d9ba5
-166.46,53.86,UBC,L49109,NAD27,67,298,3105951,urn:uuid:af5e67d9-3ef5-4842-9b6e-01727c6e8b68
-166.46,53.86,UBC,L49100,NAD27,67,330,3105942,urn:uuid:87798812-d204-4e8c-8f9f-55982a5a34f3
-166.46,53.86,UBC,L49113,NAD27,67,297,3105955,urn:uuid:5b7d5a4c-a529-40b0-b891-b475ae3b3fce
-166.466,53.86,UBC,L53895,unknown,670,369,4364504,urn:uuid:eb352560-b8ae-4ab8-a5a5-9825a4ea1fb6
-69.916667,53.883333,QFA,QFA0306500,unknown,,655,2659400,urn:uuid:90a46e12-06da-4105-9963-1cbb8b9acc3c
-76.716667,53.883333,QFA,QFA0306587,unknown,,137,2659451,urn:uuid:cd8172c2-84b9-4f87-8f5f-18529f836a1c
-166.454,53.9,UBC,L49071,NAD27,670,63,3105913,urn:uuid:a9a67420-1175-44b0-b531-dab4dcaf4308
-166.45,53.9,UBC,L49064,NAD27,670,51,3105906,urn:uuid:6f690e57-bc92-440c-8ac6-24ebb22157ea
-166.454,53.9,UBC,L49069,NAD27,670,63,3105911,urn:uuid:08b29f31-5db1-48f1-84fb-a880508011ec
-69.516667,53.9,QFA,QFA0306593,unknown,,534,2659457,urn:uuid:a97ed521-374c-4e62-87af-8afa1725fd03
-122.75,53.92,UBC,L18479,unknown,670,1790,3060771,urn:uuid:4370c061-d3fe-48d7-8a07-b5451c5fac26
-79.15,53.95,CMN,CANL 99376,unknown,,,478416,urn:uuid:c6b6a77f-33a4-4aaf-ab60-3675d8389930
-71.983333,53.966667,QFA,QFA0306501,unknown,,473,2659401,urn:uuid:768be424-12e8-4e30-87b1-4c35193934b5
-71.9833,53.9667,CMN,CANL 48869,unknown,,457,462931,urn:uuid:b2623447-657d-4b31-ba2f-95ebae3840be
-69.45,54,QFA,QFA0306607,unknown,,579,2659469,urn:uuid:d500aa51-297e-4651-b166-6fcca423fa0d
-128.75,54.06666565,MSC,MSC0049554,unknown,,853,244134,urn:uuid:5df5bf44-d07a-487c-870d-2390c1d913b2
-73,54.166667,QFA,QFA0306549,unknown,,549,2659442,urn:uuid:00e7ef6c-1f1c-4d70-b8ee-31ba94d128c4
-73,54.166667,QFA,QFA0306589,unknown,,549,2659453,urn:uuid:9bc109aa-fa3b-4c4c-9d47-9814089aa69b
9.80583,54.18883,GB,GB-0177631,unknown,0,0,3901878,urn:uuid:b93f2710-e11c-404b-ad3f-2e70c9100d00
-68.916667,54.2,QFA,QFA0306443,unknown,,518,2659402,urn:uuid:ebe0c9a4-d140-418d-90e7-cd4dfc12dd34
-66.55,54.2,CMN,CANL 101169,unknown,,494,448305,urn:uuid:7cfac235-aa52-44a0-a780-efc02936d256
-73.116667,54.233333,QFA,QFA0306476,unknown,,366,2659436,urn:uuid:9b08ff07-8ebb-4e3b-85ce-301f2650e3c1
9.666667,54.3,DUKE,342812,WGS84,,,2933241,urn:uuid:268a97d4-b39e-438c-8bf8-e9e5f81c7888
-130.32,54.32,UBC,L44950,unknown,654,600,3098858,urn:uuid:c70194c8-7037-4232-9435-fa1a2aa420e0
-128.63,54.33,UBC,L21347,unknown,654,1550,3059979,urn:uuid:5650b127-1ccc-4d7a-ad47-03cb3442cd8f
-128.63,54.33,UBC,L21331,unknown,654,1550,3060817,urn:uuid:596c8cd3-68c5-4a24-8410-ce95d768911c
-128.63,54.33,UBC,L21376,unknown,654,1550,3060825,urn:uuid:133ea4c5-c939-4d21-94aa-9139ba54d081
-72.783333,54.333333,QFA,QFA0306534,unknown,,412,2659427,urn:uuid:6f2cf131-27a2-4f2e-b951-332501165b17
9.833333,54.333333,ILL,ILL00039047,WGS84,1204,,1509271,urn:uuid:d92da0cf-25d4-4c44-a80d-f21aa1ad7a5e
-73.466667,54.383333,QFA,QFA0306477,unknown,,396,2659437,urn:uuid:4ddfd726-177d-494a-bba0-b90e5783e641
-73.466667,54.383333,QFA,QFA0306478,unknown,,396,2659434,urn:uuid:775b062b-b81f-4033-b735-765b7ff0ba46
-126.5999985,54.4000015,MSC,MSC0049556,unknown,,1402,244136,urn:uuid:31cfe6f0-d7eb-4031-a109-61395c57fc0e
-126.5999985,54.4000015,MSC,MSC0049557,unknown,,1463,244137,urn:uuid:91da1c35-3445-459d-a5fa-42f31d7aa22a
-126.5999985,54.4000015,MSC,MSC0049622,unknown,,1402,244210,urn:uuid:4d62f090-74a0-4682-b81c-a691b037c785
-128.4167023,54.466671,MSC,MSC0049621,unknown,,1524,244209,urn:uuid:bca5877b-4cf5-482c-8912-34f02bab1de4
-128.417,54.4667,CMN,CANL 36762,unknown,,1524,460602,urn:uuid:87999e92-d2cb-40a5-a176-9735e1bdeb7d
-69.15,54.5,QFA,QFA0306444,unknown,,488,2659403,urn:uuid:d135d9b2-cc85-46e3-825e-0b55e3b1b673
-128.5,54.5,CMN,CANL 105374,unknown,,1480,449308,urn:uuid:14d85377-133e-4fe2-ad7a-2acc4a5d3a27
-128.54,54.51,UBC,L17022,unknown,654,1480,3060524,urn:uuid:3554c5b2-9309-4443-ba1c-777212acfbbe
-101.5833333,54.6,WIN,L_000040,unknown,,,4998351,urn:uuid:f65d9dd0-c919-4e3a-9841-6c6da6e21258
-128.3332977,54.61666107,MSC,MSC0049620,unknown,,1615,244208,urn:uuid:a8bbb9bc-64bb-433f-955e-89a9775a9a8f
-128.3333282,54.61666489,MSC,MSC0049555,unknown,,1615,244135,urn:uuid:80e22668-06db-41ae-b274-92c6a814c276
-128.333,54.6167,CMN,CANL 36708,unknown,,1615,460595,urn:uuid:441690ff-a2c2-4ec0-8cba-c91ce6333258
-128.333,54.6167,CMN,CANL 36709,unknown,,1615,460596,urn:uuid:9871d1d6-a364-4b0a-bc82-619e18304023
-79.8333,54.6167,CMN,CANL 10003291,unknown,,,456310,urn:uuid:7e650ade-8202-4cf1-9aa8-a4703f8f42ab
-79.75,54.635,COLO,COLO-L-0008252,unknown,,,1617653,urn:uuid:e9e2ff0c-2399-428e-addf-5f9dea37fc9a
-75.25,54.65,QFA,QFA0306602,unknown,,335,2659464,urn:uuid:6b08394d-a8c3-4a87-840b-e62b1d499dcf
-101.4833333,54.65,WIN,L_000044,unknown,,,4998353,urn:uuid:13d6b3ff-4541-48e0-b063-2baafb701edc
-101.4833333,54.65,WIN,L_003371,unknown,,,5001306,urn:uuid:e3435b45-b384-4c65-bee4-e363e00afec8
-72.45,54.7,QFA,QFA0306504,unknown,,396,2659431,urn:uuid:bf42bb56-db7b-44e8-881f-4c5f7432ee06
-69.916667,54.7,QFA,QFA0306542,unknown,,488,2659423,urn:uuid:94d16221-6332-4c0e-afca-1b6f532cf65a
-79.45,54.7,QFA,QFA0306586,unknown,,219,2659450,urn:uuid:823bbdf7-cab4-4ac1-bcc4-131c9f6400d5
40.8523,54.7025,GLM,GLM-L-0060221,unknown,,,5258581,urn:uuid:37f30cff-db97-45f3-9e5c-059296eee66b
40.855217,54.708083,GLM,GLM-L-0060197,unknown,,,5261952,urn:uuid:2c634397-0cb0-4f3f-99c3-bd5e1dc55467
40.863,54.709867,GLM,GLM-L-0060488,unknown,,,5217991,urn:uuid:4d29c923-810f-4de6-b64c-091ea0e252bf
-82.4167,54.75,CMN,CANL 26683,unknown,,,457930,urn:uuid:6c080ff6-03a6-49d1-a70c-49c3ddfca9c0
-82.4167,54.75,CMN,CANL 32464,unknown,,,459561,urn:uuid:9b083125-5ac2-411c-8078-515e48e73cfe
-82.4167,54.75,CMN,CANL 26440,unknown,,,457879,urn:uuid:0d9a1fe8-7068-4f4e-972b-019efe2e277a
-77.433333,54.766667,QFA,QFA0306603,unknown,,198,2659465,urn:uuid:4920d0f0-a2f8-4a22-a3a4-4a29b0b43977
-82.4167,54.7667,CMN,CANL 26682,unknown,,,457929,urn:uuid:1d3b06aa-97dc-41e8-ad56-6d91691d87b5
-67.85,54.7833,CMN,CANL 99313,unknown,,,478372,urn:uuid:95966a69-d821-4d49-af98-6f7dc1e9e32b
-66.85,54.7833,CMN,CANL 24078,unknown,,533,457559,urn:uuid:b44895ca-6141-4bbd-b4ae-bb70a962abb0
-66.85,54.7833,CMN,CANL 24076,unknown,,533,457557,urn:uuid:8e6cea12-3b94-49ef-8ec6-88ef4ffa87c1
-66.85,54.7833,CMN,CANL 24071,unknown,,533,457552,urn:uuid:094a3dff-e84c-49ca-9f2b-63c1cff4aba0
18.278333,54.803883,GLM,GLM-L-0008862,unknown,,,5242557,urn:uuid:7620fc84-e263-4449-9af0-48bead15d663
-127.333,54.8167,CMN,CANL 101885,unknown,,2000,448780,urn:uuid:ed96c0d8-fb14-4590-aa05-7963a7deb7e9
-70.05,54.833333,QFA,QFA0306505,unknown,,549,2659417,urn:uuid:69346a92-1398-4c6c-8849-2f660c652c25
-67.008101,54.846981,QFA,QFA0625571,unknown,,680,4772347,urn:uuid:b2500a19-0171-4493-80e2-0dfb39dd9331
-66.6725,54.8531,NY,03091496,unknown,,490,3520527,urn:uuid:af8b7458-1bc7-476e-be69-b559f1cfbf44
-65.366667,54.866667,QFA,QFA0306506,unknown,,671,2659418,urn:uuid:ac63b250-b638-40e1-a7cc-50bbaa36eeac
-79.133333,54.883333,QFA,QFA0306454,unknown,,15,2659432,urn:uuid:112cd577-e780-4af4-b3f8-ede5feec575d
-59.7833,54.9,CMN,CANL 96266,unknown,,,477184,urn:uuid:23a19a98-28d8-409c-bc36-e3ab4eff198f
-67.1667,54.9,CMN,CANL 24077,unknown,,732,457558,urn:uuid:dfd3ff6b-e8ff-456b-9050-6b6bdeb2bc07
-67.0833,54.9167,CMN,CANL 24099,unknown,,671,457567,urn:uuid:215907b1-7ee4-4d61-a9c4-3b40e5376408
-67.1333,54.9167,CMN,CANL 85782,unknown,,,474095,urn:uuid:bf87552f-8bd2-46fa-8978-65f408ee9c22
-67.0833,54.9167,CMN,CANL 24074,unknown,,671,457555,urn:uuid:b5ade952-e57b-4a2c-b935-6a11255c7c66
-67.0333,54.9333,CMN,CANL 85791,unknown,,,474096,urn:uuid:d4e3d11e-4c1d-4627-a57a-0b3a4bba93d4
-70.033333,54.933333,QFA,QFA0306598,unknown,,503,2659460,urn:uuid:fd7969e9-1ce6-4722-9ca2-f981759d64f5
-159.28312,54.9353,WIS,WIS-L-0011727,unknown,,250,1007320,urn:uuid:9f0aec8e-a98c-4f6e-b3ff-7d90c003b1fd
15.07972,54.99111,GB,GB-0177585,unknown,0,0,3901832,urn:uuid:92fc45de-aa78-4457-9a62-da47cc942dc7
-62.63333333,55,MIN,731791,unknown,,,344675,urn:uuid:384e2785-8754-48a5-8391-3dbae3c2bb34
-62.63333333,55,MIN,731840,unknown,,,344724,urn:uuid:d6407f55-3f5e-4db0-ba04-ed6b4df12cab
-82.3333,55,CMN,CANL 10002834,unknown,,,459588,urn:uuid:45905633-ed65-421e-8ee2-bec18beb0ef3
-59.1833,55,CMN,CANL 10003312,unknown,,,468468,urn:uuid:a5649c3f-df35-48f5-9bcf-88a02a7211c7
-68.3333,55,CMN,CANL 10003310,unknown,,820,478351,urn:uuid:1e80d960-f825-4cd8-96d2-46d230e0171d
-82.3333,55,CMN,CANL 10002833,unknown,,,459599,urn:uuid:a729878d-0186-461d-929a-2225a1593884
14,55,C,11456,unknown,,,3878469,urn:uuid:faf04a87-53fe-4112-97e4-5bd203f3c04e
12,55,C,15335,unknown,,,3881904,urn:uuid:6fedf913-4510-4f8a-84ec-774f98f84a67
14,55,C,15354,unknown,,,3881923,urn:uuid:aac738ea-997c-49ff-b801-45153696b5b2
13,55,S,F66990,unknown,,,4237502,urn:uuid:58e8f0a8-4f30-4786-9f8e-3119056942e8
14,55,S,F66991,unknown,,,4237503,urn:uuid:305889ab-74b2-4099-9130-ea663b5e5bf1
13,55,S,F67152,unknown,,,4237641,urn:uuid:fafcbbda-ebcd-4ad6-923b-1a20454b491c
12,55,S,F67153,unknown,,,4237642,urn:uuid:6d88304b-8e57-4206-8fef-a57bfb0bae21
12,55,S,F67155,unknown,,,4237644,urn:uuid:6d654558-d14d-4fd3-bc30-3c0d51d32897
