decimalLongitude,decimalLatitude,institutionCode,catalogNumber,geodeticDatum,coordinateUncertaintyInMeters,minimumElevationInMeters,recordID,references
6.3142,58.3225,O,85442,WGS84,743,20,961821a6-6673-4432-9905-89e8f23dfda3,https://lichenportal.org/portal/collections/individual/index.php?occid=2085385
5.749,58.5336,O,85443,WGS84,1610,1,10ef6e30-b3d1-448a-9b13-8b452da9058f,https://lichenportal.org/portal/collections/individual/index.php?occid=2085386
6.7014,59.3371,O,85444,WGS84,778,1050,bc837bfb-5d0b-486d-b640-e1a3b954861c,https://lichenportal.org/portal/collections/individual/index.php?occid=2085387
5.3471,59.7035,O,85455,WGS84,4290,1,332a949f-7004-49f0-a1f8-32ff7e6d320e,https://lichenportal.org/portal/collections/individual/index.php?occid=2085397
5.3803,59.7013,O,85457,WGS84,743,1,c75e405f-d227-4345-957c-555e444c1ecf,https://lichenportal.org/portal/collections/individual/index.php?occid=2085399
6.0241,60.2489,O,85458,WGS84,180,1,d2c22f2f-d6c5-445d-a6dc-bda9da1a28af,https://lichenportal.org/portal/collections/individual/index.php?occid=2085400
5.0667,60.1291,O,85459,WGS84,2298,1,5e770e6b-8fc5-4a70-b241-f2654407dd95,https://lichenportal.org/portal/collections/individual/index.php?occid=2085401
5.7041,59.8266,O,85460,WGS84,250,1,608e7bbb-a8a7-4e2f-9d73-71944661425b,https://lichenportal.org/portal/collections/individual/index.php?occid=2085402
6.8693,62.7861,O,85473,WGS84,763,1,cf431fad-7a67-4b0a-b340-13e98475447a,https://lichenportal.org/portal/collections/individual/index.php?occid=2085415
6.5881,62.8201,O,85474,WGS84,1040,1,37488d74-b401-4f14-991b-e62502f1496b,https://lichenportal.org/portal/collections/individual/index.php?occid=2085416
5.656,62.399,O,85476,WGS84,361,,d96186ca-23f5-48d2-a002-8a52474d5d97,https://lichenportal.org/portal/collections/individual/index.php?occid=2085418
5.6515,62.1958,O,85478,WGS84,632,1,b2bc9098-68ef-4090-b911-121741a7de0d,https://lichenportal.org/portal/collections/individual/index.php?occid=2085420
5.9701,62.2508,O,85479,WGS84,602,1,66ced379-26e7-43f4-a8df-feea546308be,https://lichenportal.org/portal/collections/individual/index.php?occid=2085421
10.0734,62.7406,O,85635,WGS84,71,848,01f389ec-457e-4231-a1d2-1c025725f3f8,https://lichenportal.org/portal/collections/individual/index.php?occid=2085575
9.6247,63.776,O,85637,WGS84,781,50,52e16c5b-9a88-4d8d-b9d3-582a5b501922,https://lichenportal.org/portal/collections/individual/index.php?occid=2085577
9.7185,63.7535,O,85641,WGS84,1098,1,b28d61e6-0b7b-4b59-bd91-987876439111,https://lichenportal.org/portal/collections/individual/index.php?occid=2085580
11.4497,62.5424,O,85642,WGS84,1414,1100,4f269191-d981-4689-8900-fbf5d26a581c,https://lichenportal.org/portal/collections/individual/index.php?occid=2085581
9.7185,63.7535,O,85643,WGS84,1098,1,218bcbed-3f6e-4d29-8248-f9e38129140e,https://lichenportal.org/portal/collections/individual/index.php?occid=2085582
9.6687,62.3258,O,85649,WGS84,71,1680,98a5ca3d-5c17-4c75-a90b-1ce1a9a979bf,https://lichenportal.org/portal/collections/individual/index.php?occid=2085588
12.0911,65.3977,O,85666,WGS84,971,50,87096071-1faa-4981-9d6d-29bae89c132b,https://lichenportal.org/portal/collections/individual/index.php?occid=2085604
14.4152,67.2848,O,85670,WGS84,5435,1,e57a22b1-f39a-4e95-8074-e31158ee6cd8,https://lichenportal.org/portal/collections/individual/index.php?occid=2085608
12.991,66.5783,O,85671,WGS84,1253,1,f06c3c7c-04a3-42cb-b20f-d864730b6f1f,https://lichenportal.org/portal/collections/individual/index.php?occid=2085609
12.5833,67.65,O,85672,WGS84,1310,,cb16de33-a018-48d3-ad05-9dd604feb158,https://lichenportal.org/portal/collections/individual/index.php?occid=2085610
18.8403,68.6583,O,85674,WGS84,2421,310,4486d764-6e3a-4a30-bba8-55801ce5cb2c,https://lichenportal.org/portal/collections/individual/index.php?occid=2085612
18.9604,69.6759,O,85676,WGS84,5042,1,0969e5b5-fe30-4e77-a83b-411a5ffc5b22,https://lichenportal.org/portal/collections/individual/index.php?occid=2085614
18.9604,69.6759,O,85678,WGS84,5042,1,7e1f7ea9-8805-4d17-9d7a-37650310b8b8,https://lichenportal.org/portal/collections/individual/index.php?occid=2085616
18.9604,69.6759,O,85681,WGS84,5042,1,1e086b78-2657-47a9-86eb-e401c9cc8550,https://lichenportal.org/portal/collections/individual/index.php?occid=2085619
25.8166,71.068,O,85691,WGS84,1101,120,d85b1283-6396-4e50-81c4-17fa7fe497ab,https://lichenportal.org/portal/collections/individual/index.php?occid=2085629
23.6832,69.7745,O,85692,WGS84,500,75,64a854a9-2bab-4a7f-adf2-ea3c9f6f789f,https://lichenportal.org/portal/collections/individual/index.php?occid=2085630
25.7468,71.0792,O,85694,WGS84,602,1,c002999c-6c44-4a2b-ab32-6ea80a4d90cc,https://lichenportal.org/portal/collections/individual/index.php?occid=2085632
28.7888,70.0989,O,85695,WGS84,2728,1,36ec0447-eabd-429b-a81d-d96f0e48441e,https://lichenportal.org/portal/collections/individual/index.php?occid=2085633
23.0657,69.9299,O,85697,WGS84,2025,100,80c8b17d-ef9f-4d27-883b-e62bf9daa842,https://lichenportal.org/portal/collections/individual/index.php?occid=2085635
29.2707,70.7349,O,85699,WGS84,1360,1,38e3ec0c-a7b9-4691-9cda-78c0d20601e1,https://lichenportal.org/portal/collections/individual/index.php?occid=2085637
10.4673,59.0792,O,85702,WGS84,1208,1,5b374610-d167-492b-896d-211dc37e61b9,https://lichenportal.org/portal/collections/individual/index.php?occid=2085640
10.8565,63.4893,O,101592,WGS84,71,100,c4733013-5cf3-4133-93dc-337ecf0809e0,https://lichenportal.org/portal/collections/individual/index.php?occid=2099551
7.9866,58.2083,O,103963,WGS84,71,200,30166bb0-c16a-47aa-9ffe-95edc6beab43,https://lichenportal.org/portal/collections/individual/index.php?occid=2101837
5.5904,59.1034,O,104960,WGS84,71,1,33c438f8-5826-4f20-bba5-e2a66ba6a363,https://lichenportal.org/portal/collections/individual/index.php?occid=2102772
10.5874,63.7969,O,104977,WGS84,532,1,4500a59f-daef-449c-8469-f35262773a2a,https://lichenportal.org/portal/collections/individual/index.php?occid=2102787
7.8133,60.6672,O,104980,WGS84,1379,1200,2eeb9c9c-3def-4acf-8f7b-dfc2ca58542e,https://lichenportal.org/portal/collections/individual/index.php?occid=2102789
10.9714,59.4566,O,105587,WGS84,71,60,6f427e9f-195f-4a68-9bb4-5016f9836769,https://lichenportal.org/portal/collections/individual/index.php?occid=2103242
11.2897,59.4146,O,106048,WGS84,71,130,9c4563e1-0a52-4c50-98ba-c94b9688a76c,https://lichenportal.org/portal/collections/individual/index.php?occid=2103681
18.9604,69.6759,O,107285,WGS84,5042,1,52834779-0693-4b87-8247-27839961bc01,https://lichenportal.org/portal/collections/individual/index.php?occid=2104657
11.7356,59.4347,O,107836,WGS84,71,150,9490dab4-bc1a-40ab-bef9-9e5165c1b1ae,https://lichenportal.org/portal/collections/individual/index.php?occid=2105099
11.079,59.1383,O,116147,WGS84,180,20,13039eb5-d7ff-4ce1-b75d-25629fdcb7ab,https://lichenportal.org/portal/collections/individual/index.php?occid=2110946
11.0565,59.2002,O,116148,WGS84,71,20,abf1a0b7-e546-466e-bf4c-c54ef095240a,https://lichenportal.org/portal/collections/individual/index.php?occid=2110947
9.4363,63.6618,O,119426,WGS84,224,1,3e8fa013-a572-48b6-9c37-d03b7ece53fd,https://lichenportal.org/portal/collections/individual/index.php?occid=2113226
11.3957,59.2514,O,124645,WGS84,7,200,295ff519-546b-4ba3-877d-c35fb4bbe1f6,https://lichenportal.org/portal/collections/individual/index.php?occid=2114798
12.0783,66.4945,O,130823,WGS84,7,5,e72bf72c-846a-4bee-be49-5d96ce92a953,https://lichenportal.org/portal/collections/individual/index.php?occid=2116054
7.6642,61.2949,O,146025,WGS84,7,640,aa7d00d1-b4fb-472d-956f-12d909125c64,https://lichenportal.org/portal/collections/individual/index.php?occid=2119530
9.6061,58.8799,O,151554,WGS84,7,1,f86f600f-a196-415b-b358-ff78dbffcd84,https://lichenportal.org/portal/collections/individual/index.php?occid=2120975
8.6031,58.3208,O,155513,WGS84,532,1,bdedf482-c6d4-4e06-8f63-8a34a772b66d,https://lichenportal.org/portal/collections/individual/index.php?occid=2122093
7.2499,59.7813,O,156141,WGS84,71,1030,186d3969-c4f9-47bb-a4ab-1505189b8e4d,https://lichenportal.org/portal/collections/individual/index.php?occid=2122167
30.7551,70.425,O,175611,WGS84,7,50,5e011469-ef23-4546-9577-4afd8096e7c8,https://lichenportal.org/portal/collections/individual/index.php?occid=2129311
6.784,58.0601,O,175907,WGS84,71,2,4f64952f-b132-4f78-836d-cd27129e4403,https://lichenportal.org/portal/collections/individual/index.php?occid=2129412
9.0637,61.8687,O,181863,WGS84,71,430,5d5c36dd-d821-4e87-982a-be681242c886,https://lichenportal.org/portal/collections/individual/index.php?occid=2130641
10.9178,59.567,O,194757,WGS84,7,70,1be78e97-c6a0-4e90-8564-b4a23b8c7569,https://lichenportal.org/portal/collections/individual/index.php?occid=2133877
30.7557,70.4258,O,195862,WGS84,10,1,c616a738-abfb-4e6e-b230-28e7d4c73270,https://lichenportal.org/portal/collections/individual/index.php?occid=2134150
9.4357,63.6527,O,196032,WGS84,10,42,f0bed732-f7cd-40be-a5c2-2581a7e1d3a4,https://lichenportal.org/portal/collections/individual/index.php?occid=2134316
9.3172,60.312,O,196315,WGS84,30,1020,ad38913e-5f53-498a-95b1-51d8d7f4c44f,https://lichenportal.org/portal/collections/individual/index.php?occid=2134425
-21.5333,73.4833,O,1245,WGS84,1310,145,c0f25456-c27d-4ba4-a51a-cd90e3d2c380,https://lichenportal.org/portal/collections/individual/index.php?occid=2135485
143.2333,65.3833,O,18933,WGS84,1310,420,738ed916-98d8-413c-a165-4055962a1b9f,https://lichenportal.org/portal/collections/individual/index.php?occid=2139286
13.6167,78.05,O,22775,WGS84,1310,,0675cf0b-a7d2-4e35-a383-5b6c76511bb2,https://lichenportal.org/portal/collections/individual/index.php?occid=2140470
13.6167,78.05,O,22776,WGS84,1310,,93ff82c0-ad9a-4825-95de-0591901c893d,https://lichenportal.org/portal/collections/individual/index.php?occid=2140471
13.6167,78.05,O,22777,WGS84,1310,,7510b5b0-80e3-4531-9e46-a1ad79371808,https://lichenportal.org/portal/collections/individual/index.php?occid=2140472
18.2333,77.5167,O,125834,WGS84,1310,,274e4b49-6438-445b-a6ec-7aff4d1d5d4b,https://lichenportal.org/portal/collections/individual/index.php?occid=2148343
28.3167,78.9,O,125836,WGS84,1310,,d563db3b-db53-485a-8a9c-d372c14d5feb,https://lichenportal.org/portal/collections/individual/index.php?occid=2148345
19.4833,80.3833,O,127005,WGS84,1310,,5d37000e-32b8-4db1-a235-1aef4e07e863,https://lichenportal.org/portal/collections/individual/index.php?occid=2149264
20.8333,77.5333,O,127747,WGS84,1310,,98889563-2ed5-4353-b8cd-64a77e602c9a,https://lichenportal.org/portal/collections/individual/index.php?occid=2149847
20.8333,77.5333,O,127748,WGS84,1310,,b820501d-4168-446a-b428-eb20441e7456,https://lichenportal.org/portal/collections/individual/index.php?occid=2149848
20.8333,77.5333,O,128014,WGS84,1310,,73495ff7-2c4b-45a2-ac8d-d98212e3bdef,https://lichenportal.org/portal/collections/individual/index.php?occid=2150083
-165.5333,68.0833,O,128168,WGS84,1310,1,f984dff5-0440-4a22-9b2b-1e9850a2f184,https://lichenportal.org/portal/collections/individual/index.php?occid=2150218
-166.1333,68.6,O,128172,WGS84,1310,1,4c6c5a76-6ef7-4463-be88-acf13613733f,https://lichenportal.org/portal/collections/individual/index.php?occid=2150222
15.5,78.45,O,130062,WGS84,1310,,262495a1-2429-4c1b-a77d-e6eeca238f93,https://lichenportal.org/portal/collections/individual/index.php?occid=2151296
19.4833,80.3833,O,130065,WGS84,1310,,40e8f476-5b51-4582-af91-55bd962921de,https://lichenportal.org/portal/collections/individual/index.php?occid=2151299
21.1333,78.5667,O,130224,WGS84,1310,,1cc06abb-c007-4fa5-88c9-47fcf4702f45,https://lichenportal.org/portal/collections/individual/index.php?occid=2151361
23.6667,80.3667,O,131826,WGS84,1310,,44a5d810-260f-4034-865d-1977958cfbe4,https://lichenportal.org/portal/collections/individual/index.php?occid=2152492
18.5,79.8167,O,135900,WGS84,1310,70,bbcff033-67ba-4387-993f-af4911c10d95,https://lichenportal.org/portal/collections/individual/index.php?occid=2155289
20.8,79.3667,O,137928,WGS84,1310,,38dc7f99-e377-4c1d-8912-ed263a9833b8,https://lichenportal.org/portal/collections/individual/index.php?occid=2156926
13.6167,78.05,O,137930,WGS84,1310,,735fa633-1696-4b6e-ba02-be343b8587ee,https://lichenportal.org/portal/collections/individual/index.php?occid=2156928
14.9833,77.55,O,137931,WGS84,1310,,8c8aa8af-b902-47ec-9926-5ee2b3b4a616,https://lichenportal.org/portal/collections/individual/index.php?occid=2156929
13.6167,78.05,O,137932,WGS84,1310,,6c2b3ece-8482-423d-a0f9-394dec712b6b,https://lichenportal.org/portal/collections/individual/index.php?occid=2156930
10.4001,57.654,O,137933,WGS84,71,,45cde361-2ac0-4f27-b520-7b12be67325f,https://lichenportal.org/portal/collections/individual/index.php?occid=2156931
15.8667,77.75,O,137934,WGS84,1310,,f931a2f2-9d5e-41d0-9097-8aa6c96c7860,https://lichenportal.org/portal/collections/individual/index.php?occid=2156932
14.95,77.6167,O,137935,WGS84,1310,,fc4f00fd-c7b9-4204-8370-929001dc7bdd,https://lichenportal.org/portal/collections/individual/index.php?occid=2156933
19.2333,74.4333,O,137954,WGS84,1310,,962c0808-a646-44d2-bf37-4e991a42738a,https://lichenportal.org/portal/collections/individual/index.php?occid=2156952
18.1333,79.9,O,137973,WGS84,1310,,ee4b6355-76fc-453d-9624-24834ab0e2ea,https://lichenportal.org/portal/collections/individual/index.php?occid=2156971
18.6667,79.95,O,137978,WGS84,1310,,ab52953a-03b2-48d5-9cda-54b33097cd01,https://lichenportal.org/portal/collections/individual/index.php?occid=2156976
18.9333,80.15,O,137981,WGS84,1310,,c08f73c8-54be-4e63-886c-ca78c6f3dcf3,https://lichenportal.org/portal/collections/individual/index.php?occid=2156979
18.9333,80.15,O,137982,WGS84,1310,,e4c4c4fe-de74-4dbc-a2c4-7701360b3d8a,https://lichenportal.org/portal/collections/individual/index.php?occid=2156980
17.6167,79.35,O,137984,WGS84,1310,,084d1914-2fc6-4935-9528-b58d255937e1,https://lichenportal.org/portal/collections/individual/index.php?occid=2156982
19.1667,80.2333,O,137985,WGS84,1310,,3ec4ba04-0243-497f-b36e-9102b9a2ce72,https://lichenportal.org/portal/collections/individual/index.php?occid=2156983
-14.3833,65.2667,O,138016,WGS84,1310,,34929c04-fad6-4056-bbc7-b8c4aeb62641,https://lichenportal.org/portal/collections/individual/index.php?occid=2157014
12.1082,55.1531,O,138426,WGS84,71,1,8cdc629d-2889-4080-894b-d775a57aca6b,https://lichenportal.org/portal/collections/individual/index.php?occid=2157376
-15.6,27.9833,O,162095,WGS84,1310,1850,fe0decac-cb88-4b49-ad75-b0cf33d060a6,https://lichenportal.org/portal/collections/individual/index.php?occid=2172050
-16.4833,28.35,O,162097,WGS84,1310,1150,547deb5b-5b20-4374-825e-84d2e6608d8b,https://lichenportal.org/portal/collections/individual/index.php?occid=2172052
-16.4833,28.35,O,162098,WGS84,1310,1150,b1040270-e844-4e21-aaed-5ad114626dbb,https://lichenportal.org/portal/collections/individual/index.php?occid=2172053
-15.6167,27.9667,O,162104,WGS84,1310,1600,37900b00-0de2-44ed-84b5-7d689219afe9,https://lichenportal.org/portal/collections/individual/index.php?occid=2172059
-15.6167,27.9667,O,162105,WGS84,1310,1600,e7b26276-08d9-488c-a20b-38fecd2f70c2,https://lichenportal.org/portal/collections/individual/index.php?occid=2172060
-18.0167,27.7333,O,162107,WGS84,1310,1350,20c83442-27ce-4d38-a27d-0a80fdb0dd16,https://lichenportal.org/portal/collections/individual/index.php?occid=2172062
-15.5167,27.9833,O,162108,WGS84,1310,950,4bee7332-c52d-4a30-ab04-3cf18ceff26c,https://lichenportal.org/portal/collections/individual/index.php?occid=2172063
-15.5167,27.9833,O,162109,WGS84,1310,950,f9b9b215-1c74-49b4-99e6-49379bec75de,https://lichenportal.org/portal/collections/individual/index.php?occid=2172064
-113.4913,46.1448,O,166616,WGS84,1310,1725,da5cc756-8b00-42e7-a25a-052ef6905e3c,https://lichenportal.org/portal/collections/individual/index.php?occid=2173556
9.1128,58.6254,BG,30560,WGS84,292,1,aa557739-ab75-4cc4-881b-6e872eb73171,https://lichenportal.org/portal/collections/individual/index.php?occid=2274949
30.6092,70.5454,BG,30625,WGS84,1210,1,a76ffedc-d1ac-49ac-ba20-cc6555cfb1a2,https://lichenportal.org/portal/collections/individual/index.php?occid=2276452
23.6881,70.6656,BG,30627,WGS84,2220,1,b4a0999e-d9ed-4098-ab47-6bf252f9e89b,https://lichenportal.org/portal/collections/individual/index.php?occid=2276677
25.7927,71.1652,BG,30628,WGS84,1097,200,d2d76554-8d94-4c25-83f9-16e6b801a6ad,https://lichenportal.org/portal/collections/individual/index.php?occid=2277478
29.6393,69.9726,BG,30626,WGS84,743,1,488d7799-1a03-4f48-88b7-efd9c5c1041f,https://lichenportal.org/portal/collections/individual/index.php?occid=2278162
28.2917,70.4655,BG,30629,WGS84,1063,1,01823915-5baf-4813-8063-30ae0739fd4e,https://lichenportal.org/portal/collections/individual/index.php?occid=2278439
5.0923,60.0652,BG,30585,WGS84,1193,1,bccab1e0-ccbe-4069-9880-0db3c2de7e93,https://lichenportal.org/portal/collections/individual/index.php?occid=2279902
4.813,60.8245,BG,30581,WGS84,943,1,820d91f1-ff28-48f6-b31f-7a33a0a8a4b4,https://lichenportal.org/portal/collections/individual/index.php?occid=2280234
4.914,60.8046,BG,30582,WGS84,106,1,5cbd4a08-4406-49be-82da-e035307c3532,https://lichenportal.org/portal/collections/individual/index.php?occid=2280235
5.3616,60.4113,BG,30572,WGS84,71,550,1c199322-db09-4667-8372-7493c98cd096,https://lichenportal.org/portal/collections/individual/index.php?occid=2281142
5.3222,60.5023,BG,30590,WGS84,320,400,f30526ab-46c6-45d0-99e6-9b77165f33d8,https://lichenportal.org/portal/collections/individual/index.php?occid=2281143
5.3214,60.4214,BG,58420,WGS84,1118,,4175feb1-b25e-4220-afc8-9e4993b6dbda,https://lichenportal.org/portal/collections/individual/index.php?occid=2281923
5.2819,60.2576,BG,73724,WGS84,141,2,ebfac864-9f6e-4ca9-a85c-fc023d10ef62,https://lichenportal.org/portal/collections/individual/index.php?occid=2282097
5.3831,59.6996,BG,30602,WGS84,707,15,79f1de4f-c0db-4127-bdd8-9b04ffa0fd75,https://lichenportal.org/portal/collections/individual/index.php?occid=2282445
5.3803,59.7013,BG,30603,WGS84,743,1,291a294d-5fea-4af3-8098-66dafbb7741c,https://lichenportal.org/portal/collections/individual/index.php?occid=2282446
5.3803,59.7013,BG,30604,WGS84,743,1,b5ac4610-5907-44c5-85de-eef54ed02fb7,https://lichenportal.org/portal/collections/individual/index.php?occid=2282447
7.3389,60.408,BG,59612,WGS84,1803,750,d9ab9b3a-b4df-4dcf-ac80-49bccdfa94e4,https://lichenportal.org/portal/collections/individual/index.php?occid=2283487
4.719,60.7702,BG,30575,WGS84,2581,1,81378866-2b0e-460c-9954-e57ff8485b3d,https://lichenportal.org/portal/collections/individual/index.php?occid=2283879
5.0008,60.4409,BG,30583,WGS84,2326,1,4181c189-519c-4d06-98c2-1d6adb97e62f,https://lichenportal.org/portal/collections/individual/index.php?occid=2284479
5.0008,60.4409,BG,30584,WGS84,2326,1,6a6ab797-e43f-4d2a-b411-14dcc3fe06d8,https://lichenportal.org/portal/collections/individual/index.php?occid=2284480
6.2288,60.2233,BG,75096,WGS84,707,500,df0e31d6-7b2a-433d-9b5e-6460f640799a,https://lichenportal.org/portal/collections/individual/index.php?occid=2287549
6.0241,60.2489,BG,30591,WGS84,180,1,874900cf-98e6-43ac-80fb-e9d7ee4e9ded,https://lichenportal.org/portal/collections/individual/index.php?occid=2288245
6.1681,60.3087,BG,30592,WGS84,71,1,64d8fd8c-de40-4b4f-b3e8-c8838916cf94,https://lichenportal.org/portal/collections/individual/index.php?occid=2288246
6.1681,60.3087,BG,30593,WGS84,71,1,122ef86b-a6df-4b34-8e64-65e8baecb1e2,https://lichenportal.org/portal/collections/individual/index.php?occid=2288247
5.7041,59.8266,BG,30588,WGS84,250,1,3a8b4006-72cb-498e-96e5-52b00a6254f0,https://lichenportal.org/portal/collections/individual/index.php?occid=2289036
6.4952,60.0444,BG,15935,WGS84,2693,90,9f11b6e4-d1fe-472e-ba4d-9d088e734f5b,https://lichenportal.org/portal/collections/individual/index.php?occid=2290422
5.615,60.0266,BG,30601,WGS84,283,735,bbf5467c-d074-49bf-bc46-64a5a22f9af1,https://lichenportal.org/portal/collections/individual/index.php?occid=2293714
4.837,60.5123,BG,30574,WGS84,283,1,7c35321b-a0c3-4606-a0a0-6de7b9242dd1,https://lichenportal.org/portal/collections/individual/index.php?occid=2295416
9.021,63.4399,BG,30619,WGS84,814,1,6e3fe395-61ff-4837-b74d-cdef7732b2da,https://lichenportal.org/portal/collections/individual/index.php?occid=2300639
10.7328,59.8951,BG,30558,WGS84,743,1,3de5a0bf-5163-440f-902e-957d707c0e75,https://lichenportal.org/portal/collections/individual/index.php?occid=2303148
5.8054,58.5184,BG,30566,WGS84,1051,7,ff49c7ac-3fc2-47cf-86e2-850ad706f3c6,https://lichenportal.org/portal/collections/individual/index.php?occid=2305198
5.5135,58.7328,BG,30565,WGS84,1601,1,5502f4aa-bb5f-4831-91e6-5f84a80b0a43,https://lichenportal.org/portal/collections/individual/index.php?occid=2305532
6.4296,59.6052,BG,80534,WGS84,71,,cf350a6d-dc26-439f-8df0-ed972c6a7529,https://lichenportal.org/portal/collections/individual/index.php?occid=2306764
6.2839,58.3272,BG,30569,WGS84,106,1,18339ca7-fb9c-4107-a72c-c71df178be91,https://lichenportal.org/portal/collections/individual/index.php?occid=2306906
5.5116,59.2765,BG,30570,WGS84,1151,10,fd4b8c40-6ab5-438f-a201-e13af1fe589c,https://lichenportal.org/portal/collections/individual/index.php?occid=2308339
5.5116,59.2765,BG,30571,WGS84,1151,10,86db2ce5-7f28-47dd-ab10-e0cc22948b85,https://lichenportal.org/portal/collections/individual/index.php?occid=2308340
5.0239,61.5909,BG,30612,WGS84,2210,1,8d7c78f8-f477-493a-89e5-fcc8573403d4,https://lichenportal.org/portal/collections/individual/index.php?occid=2309774
4.9619,60.9499,BG,30606,WGS84,354,1,d4e96001-7728-4555-8344-1cba3972d061,https://lichenportal.org/portal/collections/individual/index.php?occid=2310897
4.9619,60.9499,BG,30607,WGS84,354,1,de2188f4-f77d-40e5-87d4-d940cd43cb44,https://lichenportal.org/portal/collections/individual/index.php?occid=2310898
4.9619,60.9499,BG,30608,WGS84,354,1,8ac2bf73-eaef-4155-9862-2bbabe5ad533,https://lichenportal.org/portal/collections/individual/index.php?occid=2310899
9.1617,64.0379,BG,30615,WGS84,885,1,b289a244-e638-4ef7-8f22-08448c443bb4,https://lichenportal.org/portal/collections/individual/index.php?occid=2313885
18.9604,69.6759,BG,30620,WGS84,5042,1,c0531f07-2235-499d-b4c8-8fee6b6709ba,https://lichenportal.org/portal/collections/individual/index.php?occid=2318344
18.9604,69.6759,BG,30623,WGS84,5042,1,11522e43-6657-4333-81c1-fe1113828951,https://lichenportal.org/portal/collections/individual/index.php?occid=2318345
18.9604,69.6759,BG,30624,WGS84,5042,1,09ae7dc4-5f28-4db3-9a2a-a0a5679a1831,https://lichenportal.org/portal/collections/individual/index.php?occid=2318346
6.7233,58.0685,BG,30562,WGS84,806,1,159dfd69-c44e-4564-b0d7-971ad49e8464,https://lichenportal.org/portal/collections/individual/index.php?occid=2318847
6.7233,58.0685,BG,30563,WGS84,806,1,74ef13d8-2861-4914-9a81-40b3358c73f1,https://lichenportal.org/portal/collections/individual/index.php?occid=2318848
6.691,58.0706,BG,30564,WGS84,1393,1,8ef51796-7323-49a6-ac44-f8ad2ecdef46,https://lichenportal.org/portal/collections/individual/index.php?occid=2318849
7.4376,58.0186,BG,30561,WGS84,673,1,d77d0ac4-dbf6-4644-a867-969c0879d1c2,https://lichenportal.org/portal/collections/individual/index.php?occid=2319088
11.0331,59.0869,BG,34135,WGS84,707,60,7e94b673-631f-43d3-81c9-5ca2a0afe88c,https://lichenportal.org/portal/collections/individual/index.php?occid=2319950
21.1167,55.55,BG,35677,WGS84,1310,,d23fe50d-925b-4438-8b25-fc06b7304a1d,https://lichenportal.org/portal/collections/individual/index.php?occid=2322839
18.4433,48.3867,BG,61131,WGS84,1310,,126c8605-6230-4d5a-a896-4d8476654010,https://lichenportal.org/portal/collections/individual/index.php?occid=2328105
-53.4497,46.7228,BG,66699,WGS84,1310,150,57784c11-939a-40af-89aa-3be8ce031edf,https://lichenportal.org/portal/collections/individual/index.php?occid=2332091
-55.8008,46.8505,BG,66817,WGS84,1310,15,f7a43f44-7529-46ad-82c1-1b2896e63444,https://lichenportal.org/portal/collections/individual/index.php?occid=2332169
-106.6667,51.1167,BG,72146,WGS84,1310,550,40b5099e-0d7a-40bb-ad46-31400122e55b,https://lichenportal.org/portal/collections/individual/index.php?occid=2335723
-71.328961,44.185992,WIS,WIS-L-0086412,WGS84,59904,,4a1343d9-8cc1-45cb-9dc7-5d78f431abd3,https://lichenportal.org/portal/collections/individual/index.php?occid=2426155
11.443343,58.248,WIS,WIS-L-0086893,WGS84,970,,cfd35e4c-8d8b-4cc6-ba9f-b36b71968566,https://lichenportal.org/portal/collections/individual/index.php?occid=2566671
-106.892197,44.172762,WIS,WIS-L-0087762,WGS84,548,,498b2c41-aa3d-4f58-96fe-2fc268fb9548,https://lichenportal.org/portal/collections/individual/index.php?occid=2589253
-71.303458,44.270495,ILLS,ILLS00009858,WGS84,1807,,0fc8eba5-710c-4b89-af3e-f2d354ae5e5c,https://lichenportal.org/portal/collections/individual/index.php?occid=2701935
-71.303458,44.270495,ILLS,ILLS00009859,WGS84,1807,,87b0c78c-7903-458c-bf23-f21c04a099bd,https://lichenportal.org/portal/collections/individual/index.php?occid=2703127
-71.22665,44.289784,ILLS,ILLS00009860,WGS84,2789,,744d4c83-fa58-413a-a9e8-4a645ec4f191,https://lichenportal.org/portal/collections/individual/index.php?occid=2703128
-71.3,44.2667,ILLS,ILLS00009861,WGS84,6282,,9c436068-ddcd-4bad-b4e8-bac6a0f0c7da,https://lichenportal.org/portal/collections/individual/index.php?occid=2703129
-71.303458,44.270495,ILLS,ILLS00009857,WGS84,1807,,87683417-dd8d-45e6-b67e-5ce9a1740921,https://lichenportal.org/portal/collections/individual/index.php?occid=2705534
-106.65871,51.14016,SFSU,SFSU-L-003879,WGS84,,550,5ce596ce-8b44-41c3-8488-0b1feea9ff0d,https://lichenportal.org/portal/collections/individual/index.php?occid=2736743
-111.801667,51.873333,WIS,WIS-L-0119734,WGS84,4558,,da73b3ec-7b3b-4bc5-b4b6-2e7282455f96,https://lichenportal.org/portal/collections/individual/index.php?occid=2737321
18.23349,59.35636,ASU,ASUL023212,WGS84,700,,996a1122-034d-408e-a6b8-beb2bdde89e2,https://lichenportal.org/portal/collections/individual/index.php?occid=2742163
-6.242456,38.026654,WIS,WIS-L-0120019,WGS84,8165,600,54334355-859e-41f7-af75-2dcb5bd26136,https://lichenportal.org/portal/collections/individual/index.php?occid=2742413
13.441368,53.04968,MIN,022356,WGS84,4109,,e7d56ec6-5db6-406f-a423-d047b530b7b4,https://lichenportal.org/portal/collections/individual/index.php?occid=2898845
